Country,Year,FAO_Area,FAO_Species_Code,FAO_Species_Name,Species scientific name,Landings
GBS,1938,IVa,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1938,IVa,SKA,Raja rays nei,Raja spp,
GBS,1938,IVa,SLX,Salmonoids nei,Salmonoidei,
GBS,1938,IVa,SPR,European sprat,Sprattus sprattus,
GBS,1938,IVa,TUR,Turbot,Psetta maxima,
GBS,1938,IVa,USK,Tusk(=Cusk),Brosme brosme,
GBS,1938,IVa,WHG,Whiting,Merlangius merlangus,
GBS,1938,IVa,WIT,Witch flounder,Glyptocephalus cynoglossus,
GBS,1938,"IVa,b",BLL,Brill,Scophthalmus rhombus,42
GBS,1938,"IVa,b",CAA,Atlantic wolffish,Anarhichas lupus,349
GBS,1938,"IVa,b",CLU,Clupeoids nei,Clupeoidei,4
GBS,1938,"IVa,b",COD,Atlantic cod,Gadus morhua,18768
GBS,1938,"IVa,b",COE,European conger,Conger conger,33
GBS,1938,"IVa,b",DAB,Common dab,Limanda limanda,592
GBS,1938,"IVa,b",FIN,Finfishes nei,Osteichthyes,374
GBS,1938,"IVa,b",FLE,European flounder,Platichthys flesus,35
GBS,1938,"IVa,b",GUX,"Gurnards, searobins nei",Triglidae,18
GBS,1938,"IVa,b",HAD,Haddock,Melanogrammus aeglefinus,42293
GBS,1938,"IVa,b",HAL,Atlantic halibut,Hippoglossus hippoglossus,309
GBS,1938,"IVa,b",HER,Atlantic herring,Clupea harengus,107131
GBS,1938,"IVa,b",HKE,European hake,Merluccius merluccius,1055
GBS,1938,"IVa,b",INV,Aquatic invertebrates nei,Invertebrata,303
GBS,1938,"IVa,b",LEM,Lemon sole,Microstomus kitt,2687
GBS,1938,"IVa,b",LIN,Ling,Molva molva,1640
GBS,1938,"IVa,b",MAC,Atlantic mackerel,Scomber scombrus,2449
GBS,1938,"IVa,b",MEG,Megrim,Lepidorhombus whiffiagonis,615
GBS,1938,"IVa,b",MON,Angler(=Monk),Lophius piscatorius,3265
GBS,1938,"IVa,b",MUS,Blue mussel,Mytilus edulis,1784
GBS,1938,"IVa,b",PLE,European plaice,Pleuronectes platessa,2973
GBS,1938,"IVa,b",POK,Saithe(=Pollock),Pollachius virens,2219
GBS,1938,"IVa,b",SCE,Great Atlantic scallop,Pecten maximus,3
GBS,1938,"IVa,b",SKA,Raja rays nei,Raja spp,2845
GBS,1938,"IVa,b",SLX,Salmonoids nei,Salmonoidei,
GBS,1938,"IVa,b",SPR,European sprat,Sprattus sprattus,625
GBS,1938,"IVa,b",TUR,Turbot,Psetta maxima,545
GBS,1938,"IVa,b",USK,Tusk(=Cusk),Brosme brosme,180
GBS,1938,"IVa,b",WHG,Whiting,Merlangius merlangus,14019
GBS,1938,"IVa,b",WIT,Witch flounder,Glyptocephalus cynoglossus,936
GBS,1938,UNK,BLL,Brill,Scophthalmus rhombus,1
GBS,1938,UNK,CAA,Atlantic wolffish,Anarhichas lupus,10
GBS,1938,UNK,CLU,Clupeoids nei,Clupeoidei,
GBS,1938,UNK,COD,Atlantic cod,Gadus morhua,760
GBS,1938,UNK,COE,European conger,Conger conger,3
GBS,1938,UNK,DAB,Common dab,Limanda limanda,5
GBS,1938,UNK,FIN,Finfishes nei,Osteichthyes,24
GBS,1938,UNK,FLE,European flounder,Platichthys flesus,
GBS,1938,UNK,GUX,"Gurnards, searobins nei",Triglidae,
GBS,1938,UNK,HAD,Haddock,Melanogrammus aeglefinus,901
GBS,1938,UNK,HAL,Atlantic halibut,Hippoglossus hippoglossus,158
GBS,1938,UNK,HER,Atlantic herring,Clupea harengus,3
GBS,1938,UNK,HKE,European hake,Merluccius merluccius,24
GBS,1938,UNK,INV,Aquatic invertebrates nei,Invertebrata,
GBS,1938,UNK,LEM,Lemon sole,Microstomus kitt,72
GBS,1938,UNK,LIN,Ling,Molva molva,117
GBS,1938,UNK,MAC,Atlantic mackerel,Scomber scombrus,1
GBS,1938,UNK,MEG,Megrim,Lepidorhombus whiffiagonis,22
GBS,1938,UNK,MON,Angler(=Monk),Lophius piscatorius,61
GBS,1938,UNK,MUS,Blue mussel,Mytilus edulis,
GBS,1938,UNK,PLE,European plaice,Pleuronectes platessa,33
GBS,1938,UNK,POK,Saithe(=Pollock),Pollachius virens,75
GBS,1938,UNK,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1938,UNK,SKA,Raja rays nei,Raja spp,168
GBS,1938,UNK,SLX,Salmonoids nei,Salmonoidei,1249
GBS,1938,UNK,SPR,European sprat,Sprattus sprattus,
GBS,1938,UNK,TUR,Turbot,Psetta maxima,2
GBS,1938,UNK,USK,Tusk(=Cusk),Brosme brosme,159
GBS,1938,UNK,WHG,Whiting,Merlangius merlangus,87
GBS,1938,UNK,WIT,Witch flounder,Glyptocephalus cynoglossus,5
GBS,1938,Va,BLL,Brill,Scophthalmus rhombus,
GBS,1938,Va,CAA,Atlantic wolffish,Anarhichas lupus,45
GBS,1938,Va,CLU,Clupeoids nei,Clupeoidei,
GBS,1938,Va,COD,Atlantic cod,Gadus morhua,1625
GBS,1938,Va,COE,European conger,Conger conger,P
GBS,1938,Va,DAB,Common dab,Limanda limanda,17
GBS,1938,Va,FIN,Finfishes nei,Osteichthyes,49
GBS,1938,Va,FLE,European flounder,Platichthys flesus,
GBS,1938,Va,GUX,"Gurnards, searobins nei",Triglidae,
GBS,1938,Va,HAD,Haddock,Melanogrammus aeglefinus,268
GBS,1938,Va,HAL,Atlantic halibut,Hippoglossus hippoglossus,366
GBS,1938,Va,HER,Atlantic herring,Clupea harengus,
GBS,1938,Va,HKE,European hake,Merluccius merluccius,
GBS,1938,Va,INV,Aquatic invertebrates nei,Invertebrata,
GBS,1938,Va,LEM,Lemon sole,Microstomus kitt,70
GBS,1938,Va,LIN,Ling,Molva molva,427
GBS,1938,Va,MAC,Atlantic mackerel,Scomber scombrus,
GBS,1938,Va,MEG,Megrim,Lepidorhombus whiffiagonis,19
GBS,1938,Va,MON,Angler(=Monk),Lophius piscatorius,4
GBS,1938,Va,MUS,Blue mussel,Mytilus edulis,
GBS,1938,Va,PLE,European plaice,Pleuronectes platessa,19
GBS,1938,Va,POK,Saithe(=Pollock),Pollachius virens,99
GBS,1938,Va,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1938,Va,SKA,Raja rays nei,Raja spp,417
GBS,1938,Va,SLX,Salmonoids nei,Salmonoidei,
GBS,1938,Va,SPR,European sprat,Sprattus sprattus,
GBS,1938,Va,TUR,Turbot,Psetta maxima,
GBS,1938,Va,USK,Tusk(=Cusk),Brosme brosme,569
GBS,1938,Va,WHG,Whiting,Merlangius merlangus,88
GBS,1938,Va,WIT,Witch flounder,Glyptocephalus cynoglossus,65
GBS,1938,Vb,BLL,Brill,Scophthalmus rhombus,
GBS,1938,Vb,CAA,Atlantic wolffish,Anarhichas lupus,51
GBS,1938,Vb,CLU,Clupeoids nei,Clupeoidei,
GBS,1938,Vb,COD,Atlantic cod,Gadus morhua,5381
GBS,1938,Vb,COE,European conger,Conger conger,
GBS,1938,Vb,DAB,Common dab,Limanda limanda,36
GBS,1938,Vb,FIN,Finfishes nei,Osteichthyes,9
GBS,1938,Vb,FLE,European flounder,Platichthys flesus,
GBS,1938,Vb,GUX,"Gurnards, searobins nei",Triglidae,
GBS,1938,Vb,HAD,Haddock,Melanogrammus aeglefinus,3708
GBS,1938,Vb,HAL,Atlantic halibut,Hippoglossus hippoglossus,566
GBS,1938,Vb,HER,Atlantic herring,Clupea harengus,
GBS,1938,Vb,HKE,European hake,Merluccius merluccius,1
GBS,1938,Vb,INV,Aquatic invertebrates nei,Invertebrata,
GBS,1938,Vb,LEM,Lemon sole,Microstomus kitt,534
GBS,1938,Vb,LIN,Ling,Molva molva,245
GBS,1938,Vb,MAC,Atlantic mackerel,Scomber scombrus,P
GBS,1938,Vb,MEG,Megrim,Lepidorhombus whiffiagonis,1
GBS,1938,Vb,MON,Angler(=Monk),Lophius piscatorius,275
GBS,1938,Vb,MUS,Blue mussel,Mytilus edulis,
GBS,1938,Vb,PLE,European plaice,Pleuronectes platessa,40
GBS,1938,Vb,POK,Saithe(=Pollock),Pollachius virens,464
GBS,1938,Vb,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1938,Vb,SKA,Raja rays nei,Raja spp,168
GBS,1938,Vb,SLX,Salmonoids nei,Salmonoidei,
GBS,1938,Vb,SPR,European sprat,Sprattus sprattus,
GBS,1938,Vb,TUR,Turbot,Psetta maxima,3
GBS,1938,Vb,USK,Tusk(=Cusk),Brosme brosme,643
GBS,1938,Vb,WHG,Whiting,Merlangius merlangus,176
GBS,1938,Vb,WIT,Witch flounder,Glyptocephalus cynoglossus,
GBS,1938,VIa,BLL,Brill,Scophthalmus rhombus,2
GBS,1938,VIa,CAA,Atlantic wolffish,Anarhichas lupus,11
GBS,1938,VIa,CLU,Clupeoids nei,Clupeoidei,2
GBS,1938,VIa,COD,Atlantic cod,Gadus morhua,1004
GBS,1938,VIa,COE,European conger,Conger conger,195
GBS,1938,VIa,DAB,Common dab,Limanda limanda,95
GBS,1938,VIa,FIN,Finfishes nei,Osteichthyes,277
GBS,1938,VIa,FLE,European flounder,Platichthys flesus,104
GBS,1938,VIa,GUX,"Gurnards, searobins nei",Triglidae,4
GBS,1938,VIa,HAD,Haddock,Melanogrammus aeglefinus,4891
GBS,1938,VIa,HAL,Atlantic halibut,Hippoglossus hippoglossus,125
GBS,1938,VIa,HER,Atlantic herring,Clupea harengus,35137
GBS,1938,VIa,HKE,European hake,Merluccius merluccius,663
GBS,1938,VIa,INV,Aquatic invertebrates nei,Invertebrata,596
GBS,1938,VIa,LEM,Lemon sole,Microstomus kitt,88
GBS,1938,VIa,LIN,Ling,Molva molva,461
GBS,1938,VIa,MAC,Atlantic mackerel,Scomber scombrus,765
GBS,1938,VIa,MEG,Megrim,Lepidorhombus whiffiagonis,101
GBS,1938,VIa,MON,Angler(=Monk),Lophius piscatorius,46
GBS,1938,VIa,MUS,Blue mussel,Mytilus edulis,241
GBS,1938,VIa,PLE,European plaice,Pleuronectes platessa,511
GBS,1938,VIa,POK,Saithe(=Pollock),Pollachius virens,489
GBS,1938,VIa,SCE,Great Atlantic scallop,Pecten maximus,132
GBS,1938,VIa,SKA,Raja rays nei,Raja spp,681
GBS,1938,VIa,SLX,Salmonoids nei,Salmonoidei,
GBS,1938,VIa,SPR,European sprat,Sprattus sprattus,
GBS,1938,VIa,TUR,Turbot,Psetta maxima,17
GBS,1938,VIa,USK,Tusk(=Cusk),Brosme brosme,80
GBS,1938,VIa,WHG,Whiting,Merlangius merlangus,1911
GBS,1938,VIa,WIT,Witch flounder,Glyptocephalus cynoglossus,34
GBS,1939,IVa,BLL,Brill,Scophthalmus rhombus,
GBS,1939,IVa,CAA,Atlantic wolffish,Anarhichas lupus,
GBS,1939,IVa,CLU,Clupeoids nei,Clupeoidei,
GBS,1939,IVa,COD,Atlantic cod,Gadus morhua,
GBS,1939,IVa,COE,European conger,Conger conger,
GBS,1939,IVa,DAB,Common dab,Limanda limanda,
GBS,1939,IVa,FIN,Finfishes nei,Osteichthyes,
GBS,1939,IVa,FLE,European flounder,Platichthys flesus,
GBS,1939,IVa,GUX,"Gurnards, searobins nei",Triglidae,
GBS,1939,IVa,HAD,Haddock,Melanogrammus aeglefinus,
GBS,1939,IVa,HAL,Atlantic halibut,Hippoglossus hippoglossus,
GBS,1939,IVa,HER,Atlantic herring,Clupea harengus,
GBS,1939,IVa,HKE,European hake,Merluccius merluccius,
GBS,1939,IVa,INV,Aquatic invertebrates nei,Invertebrata,107
GBS,1939,IVa,LEM,Lemon sole,Microstomus kitt,
GBS,1939,IVa,LIN,Ling,Molva molva,
GBS,1939,IVa,MAC,Atlantic mackerel,Scomber scombrus,
GBS,1939,IVa,MEG,Megrim,Lepidorhombus whiffiagonis,
GBS,1939,IVa,MON,Angler(=Monk),Lophius piscatorius,
GBS,1939,IVa,MUS,Blue mussel,Mytilus edulis,109
GBS,1939,IVa,PLE,European plaice,Pleuronectes platessa,
GBS,1939,IVa,POK,Saithe(=Pollock),Pollachius virens,
GBS,1939,IVa,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1939,IVa,SKA,Raja rays nei,Raja spp,
GBS,1939,IVa,SLX,Salmonoids nei,Salmonoidei,
GBS,1939,IVa,SPR,European sprat,Sprattus sprattus,
GBS,1939,IVa,TUR,Turbot,Psetta maxima,
GBS,1939,IVa,USK,Tusk(=Cusk),Brosme brosme,
GBS,1939,IVa,WHG,Whiting,Merlangius merlangus,
GBS,1939,IVa,WIT,Witch flounder,Glyptocephalus cynoglossus,
GBS,1939,"IVa,b",BLL,Brill,Scophthalmus rhombus,24
GBS,1939,"IVa,b",CAA,Atlantic wolffish,Anarhichas lupus,324
GBS,1939,"IVa,b",CLU,Clupeoids nei,Clupeoidei,16
GBS,1939,"IVa,b",COD,Atlantic cod,Gadus morhua,17660
GBS,1939,"IVa,b",COE,European conger,Conger conger,32
GBS,1939,"IVa,b",DAB,Common dab,Limanda limanda,539
GBS,1939,"IVa,b",FIN,Finfishes nei,Osteichthyes,621
GBS,1939,"IVa,b",FLE,European flounder,Platichthys flesus,36
GBS,1939,"IVa,b",GUX,"Gurnards, searobins nei",Triglidae,21
GBS,1939,"IVa,b",HAD,Haddock,Melanogrammus aeglefinus,33238
GBS,1939,"IVa,b",HAL,Atlantic halibut,Hippoglossus hippoglossus,429
GBS,1939,"IVa,b",HER,Atlantic herring,Clupea harengus,66698
GBS,1939,"IVa,b",HKE,European hake,Merluccius merluccius,786
GBS,1939,"IVa,b",INV,Aquatic invertebrates nei,Invertebrata,258
GBS,1939,"IVa,b",LEM,Lemon sole,Microstomus kitt,2582
GBS,1939,"IVa,b",LIN,Ling,Molva molva,1555
GBS,1939,"IVa,b",MAC,Atlantic mackerel,Scomber scombrus,1315
GBS,1939,"IVa,b",MEG,Megrim,Lepidorhombus whiffiagonis,668
GBS,1939,"IVa,b",MON,Angler(=Monk),Lophius piscatorius,3253
GBS,1939,"IVa,b",MUS,Blue mussel,Mytilus edulis,1659
GBS,1939,"IVa,b",PLE,European plaice,Pleuronectes platessa,2165
GBS,1939,"IVa,b",POK,Saithe(=Pollock),Pollachius virens,2396
GBS,1939,"IVa,b",SCE,Great Atlantic scallop,Pecten maximus,1
GBS,1939,"IVa,b",SKA,Raja rays nei,Raja spp,2337
GBS,1939,"IVa,b",SLX,Salmonoids nei,Salmonoidei,
GBS,1939,"IVa,b",SPR,European sprat,Sprattus sprattus,804
GBS,1939,"IVa,b",TUR,Turbot,Psetta maxima,489
GBS,1939,"IVa,b",USK,Tusk(=Cusk),Brosme brosme,196
GBS,1939,"IVa,b",WHG,Whiting,Merlangius merlangus,15931
GBS,1939,"IVa,b",WIT,Witch flounder,Glyptocephalus cynoglossus,713
GBS,1939,UNK,BLL,Brill,Scophthalmus rhombus,1
GBS,1939,UNK,CAA,Atlantic wolffish,Anarhichas lupus,8
GBS,1939,UNK,CLU,Clupeoids nei,Clupeoidei,
GBS,1939,UNK,COD,Atlantic cod,Gadus morhua,656
GBS,1939,UNK,COE,European conger,Conger conger,2
GBS,1939,UNK,DAB,Common dab,Limanda limanda,4
GBS,1939,UNK,FIN,Finfishes nei,Osteichthyes,44
GBS,1939,UNK,FLE,European flounder,Platichthys flesus,
GBS,1939,UNK,GUX,"Gurnards, searobins nei",Triglidae,2
GBS,1939,UNK,HAD,Haddock,Melanogrammus aeglefinus,795
GBS,1939,UNK,HAL,Atlantic halibut,Hippoglossus hippoglossus,157
GBS,1939,UNK,HER,Atlantic herring,Clupea harengus,33
GBS,1939,UNK,HKE,European hake,Merluccius merluccius,29
GBS,1939,UNK,INV,Aquatic invertebrates nei,Invertebrata,
GBS,1939,UNK,LEM,Lemon sole,Microstomus kitt,58
GBS,1939,UNK,LIN,Ling,Molva molva,113
GBS,1939,UNK,MAC,Atlantic mackerel,Scomber scombrus,4
GBS,1939,UNK,MEG,Megrim,Lepidorhombus whiffiagonis,32
GBS,1939,UNK,MON,Angler(=Monk),Lophius piscatorius,63
GBS,1939,UNK,MUS,Blue mussel,Mytilus edulis,
GBS,1939,UNK,PLE,European plaice,Pleuronectes platessa,30
GBS,1939,UNK,POK,Saithe(=Pollock),Pollachius virens,81
GBS,1939,UNK,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1939,UNK,SKA,Raja rays nei,Raja spp,163
GBS,1939,UNK,SLX,Salmonoids nei,Salmonoidei,813
GBS,1939,UNK,SPR,European sprat,Sprattus sprattus,
GBS,1939,UNK,TUR,Turbot,Psetta maxima,2
GBS,1939,UNK,USK,Tusk(=Cusk),Brosme brosme,131
GBS,1939,UNK,WHG,Whiting,Merlangius merlangus,103
GBS,1939,UNK,WIT,Witch flounder,Glyptocephalus cynoglossus,9
GBS,1939,Va,BLL,Brill,Scophthalmus rhombus,
GBS,1939,Va,CAA,Atlantic wolffish,Anarhichas lupus,66
GBS,1939,Va,CLU,Clupeoids nei,Clupeoidei,
GBS,1939,Va,COD,Atlantic cod,Gadus morhua,1560
GBS,1939,Va,COE,European conger,Conger conger,
GBS,1939,Va,DAB,Common dab,Limanda limanda,23
GBS,1939,Va,FIN,Finfishes nei,Osteichthyes,35
GBS,1939,Va,FLE,European flounder,Platichthys flesus,
GBS,1939,Va,GUX,"Gurnards, searobins nei",Triglidae,
GBS,1939,Va,HAD,Haddock,Melanogrammus aeglefinus,513
GBS,1939,Va,HAL,Atlantic halibut,Hippoglossus hippoglossus,226
GBS,1939,Va,HER,Atlantic herring,Clupea harengus,
GBS,1939,Va,HKE,European hake,Merluccius merluccius,
GBS,1939,Va,INV,Aquatic invertebrates nei,Invertebrata,
GBS,1939,Va,LEM,Lemon sole,Microstomus kitt,102
GBS,1939,Va,LIN,Ling,Molva molva,318
GBS,1939,Va,MAC,Atlantic mackerel,Scomber scombrus,
GBS,1939,Va,MEG,Megrim,Lepidorhombus whiffiagonis,8
GBS,1939,Va,MON,Angler(=Monk),Lophius piscatorius,3
GBS,1939,Va,MUS,Blue mussel,Mytilus edulis,
GBS,1939,Va,PLE,European plaice,Pleuronectes platessa,30
GBS,1939,Va,POK,Saithe(=Pollock),Pollachius virens,85
GBS,1939,Va,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1939,Va,SKA,Raja rays nei,Raja spp,383
GBS,1939,Va,SLX,Salmonoids nei,Salmonoidei,
GBS,1939,Va,SPR,European sprat,Sprattus sprattus,
GBS,1939,Va,TUR,Turbot,Psetta maxima,
GBS,1939,Va,USK,Tusk(=Cusk),Brosme brosme,374
GBS,1939,Va,WHG,Whiting,Merlangius merlangus,188
GBS,1939,Va,WIT,Witch flounder,Glyptocephalus cynoglossus,56
GBS,1939,Vb,BLL,Brill,Scophthalmus rhombus,P
GBS,1939,Vb,CAA,Atlantic wolffish,Anarhichas lupus,39
GBS,1939,Vb,CLU,Clupeoids nei,Clupeoidei,
GBS,1939,Vb,COD,Atlantic cod,Gadus morhua,3702
GBS,1939,Vb,COE,European conger,Conger conger,P
GBS,1939,Vb,DAB,Common dab,Limanda limanda,20
GBS,1939,Vb,FIN,Finfishes nei,Osteichthyes,10
GBS,1939,Vb,FLE,European flounder,Platichthys flesus,
GBS,1939,Vb,GUX,"Gurnards, searobins nei",Triglidae,P
GBS,1939,Vb,HAD,Haddock,Melanogrammus aeglefinus,1807
GBS,1939,Vb,HAL,Atlantic halibut,Hippoglossus hippoglossus,352
GBS,1939,Vb,HER,Atlantic herring,Clupea harengus,P
GBS,1939,Vb,HKE,European hake,Merluccius merluccius,P
GBS,1939,Vb,INV,Aquatic invertebrates nei,Invertebrata,
GBS,1939,Vb,LEM,Lemon sole,Microstomus kitt,286
GBS,1939,Vb,LIN,Ling,Molva molva,193
GBS,1939,Vb,MAC,Atlantic mackerel,Scomber scombrus,19
GBS,1939,Vb,MEG,Megrim,Lepidorhombus whiffiagonis,1
GBS,1939,Vb,MON,Angler(=Monk),Lophius piscatorius,232
GBS,1939,Vb,MUS,Blue mussel,Mytilus edulis,
GBS,1939,Vb,PLE,European plaice,Pleuronectes platessa,21
GBS,1939,Vb,POK,Saithe(=Pollock),Pollachius virens,293
GBS,1939,Vb,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1939,Vb,SKA,Raja rays nei,Raja spp,175
GBS,1939,Vb,SLX,Salmonoids nei,Salmonoidei,
GBS,1939,Vb,SPR,European sprat,Sprattus sprattus,
GBS,1939,Vb,TUR,Turbot,Psetta maxima,1
GBS,1939,Vb,USK,Tusk(=Cusk),Brosme brosme,489
GBS,1939,Vb,WHG,Whiting,Merlangius merlangus,100
GBS,1939,Vb,WIT,Witch flounder,Glyptocephalus cynoglossus,1
GBS,1939,VIa,BLL,Brill,Scophthalmus rhombus,2
GBS,1939,VIa,CAA,Atlantic wolffish,Anarhichas lupus,14
GBS,1939,VIa,CLU,Clupeoids nei,Clupeoidei,2
GBS,1939,VIa,COD,Atlantic cod,Gadus morhua,1281
GBS,1939,VIa,COE,European conger,Conger conger,192
GBS,1939,VIa,DAB,Common dab,Limanda limanda,71
GBS,1939,VIa,FIN,Finfishes nei,Osteichthyes,589
GBS,1939,VIa,FLE,European flounder,Platichthys flesus,89
GBS,1939,VIa,GUX,"Gurnards, searobins nei",Triglidae,26
GBS,1939,VIa,HAD,Haddock,Melanogrammus aeglefinus,4028
GBS,1939,VIa,HAL,Atlantic halibut,Hippoglossus hippoglossus,95
GBS,1939,VIa,HER,Atlantic herring,Clupea harengus,35511
GBS,1939,VIa,HKE,European hake,Merluccius merluccius,768
GBS,1939,VIa,INV,Aquatic invertebrates nei,Invertebrata,651
GBS,1939,VIa,LEM,Lemon sole,Microstomus kitt,84
GBS,1939,VIa,LIN,Ling,Molva molva,309
GBS,1939,VIa,MAC,Atlantic mackerel,Scomber scombrus,729
GBS,1939,VIa,MEG,Megrim,Lepidorhombus whiffiagonis,124
GBS,1939,VIa,MON,Angler(=Monk),Lophius piscatorius,65
GBS,1939,VIa,MUS,Blue mussel,Mytilus edulis,245
GBS,1939,VIa,PLE,European plaice,Pleuronectes platessa,545
GBS,1939,VIa,POK,Saithe(=Pollock),Pollachius virens,659
GBS,1939,VIa,SCE,Great Atlantic scallop,Pecten maximus,100
GBS,1939,VIa,SKA,Raja rays nei,Raja spp,523
GBS,1939,VIa,SLX,Salmonoids nei,Salmonoidei,
GBS,1939,VIa,SPR,European sprat,Sprattus sprattus,
GBS,1939,VIa,TUR,Turbot,Psetta maxima,14
GBS,1939,VIa,USK,Tusk(=Cusk),Brosme brosme,42
GBS,1939,VIa,WHG,Whiting,Merlangius merlangus,1502
GBS,1939,VIa,WIT,Witch flounder,Glyptocephalus cynoglossus,43
GBS,1940,IVa,BLL,Brill,Scophthalmus rhombus,
GBS,1940,IVa,CAA,Atlantic wolffish,Anarhichas lupus,
GBS,1940,IVa,CLU,Clupeoids nei,Clupeoidei,
GBS,1940,IVa,COD,Atlantic cod,Gadus morhua,
GBS,1940,IVa,COE,European conger,Conger conger,
GBS,1940,IVa,DAB,Common dab,Limanda limanda,
GBS,1940,IVa,FIN,Finfishes nei,Osteichthyes,
GBS,1940,IVa,FLE,European flounder,Platichthys flesus,
GBS,1940,IVa,GUX,"Gurnards, searobins nei",Triglidae,
GBS,1940,IVa,HAD,Haddock,Melanogrammus aeglefinus,
GBS,1940,IVa,HAL,Atlantic halibut,Hippoglossus hippoglossus,
GBS,1940,IVa,HER,Atlantic herring,Clupea harengus,
GBS,1940,IVa,HKE,European hake,Merluccius merluccius,
GBS,1940,IVa,INV,Aquatic invertebrates nei,Invertebrata,22
GBS,1940,IVa,LEM,Lemon sole,Microstomus kitt,
GBS,1940,IVa,LIN,Ling,Molva molva,
GBS,1940,IVa,MAC,Atlantic mackerel,Scomber scombrus,
GBS,1940,IVa,MEG,Megrim,Lepidorhombus whiffiagonis,
GBS,1940,IVa,MON,Angler(=Monk),Lophius piscatorius,
GBS,1940,IVa,MUS,Blue mussel,Mytilus edulis,211
GBS,1940,IVa,PLE,European plaice,Pleuronectes platessa,
GBS,1940,IVa,POK,Saithe(=Pollock),Pollachius virens,
GBS,1940,IVa,SCE,Great Atlantic scallop,Pecten maximus,
GBS,1940,IVa,SKA,Raja rays nei,Raja spp,
GBS,1940,IVa,SLX,Salmonoids nei,Salmonoidei,
GBS,1940,IVa,SPR,European sprat,Sprattus sprattus,
GBS,1940,IVa,TUR,Turbot,Psetta maxima,
GBS,1940,IVa,USK,Tusk(=Cusk),Brosme brosme,
GBS,1940,IVa,WHG,Whiting,Merlangius merlangus,
GBS,1940,IVa,WIT,Witch flounder,Glyptocephalus cynoglossus,
GBS,1940,"IVa,b",BLL,Brill,Scophthalmus rhombus,17
GBS,1940,"IVa,b",CAA,Atlantic wolffish,Anarhichas lupus,72
GBS,1940,"IVa,b",CLU,Clupeoids nei,Clupeoidei,10
GBS,1940,"IVa,b",COD,Atlantic cod,Gadus morhua,9644
GBS,1940,"IVa,b",COE,European conger,Conger conger,42
GBS,1940,"IVa,b",DAB,Common dab,Limanda limanda,546
GBS,1940,"IVa,b",FIN,Finfishes nei,Osteichthyes,753
GBS,1940,"IVa,b",FLE,European flounder,Platichthys flesus,65
GBS,1940,"IVa,b",GUX,"Gurnards, searobins nei",Triglidae,184
GBS,1940,"IVa,b",HAD,Haddock,Melanogrammus aeglefinus,20319
GBS,1940,"IVa,b",HAL,Atlantic halibut,Hippoglossus hippoglossus,64
GBS,1940,"IVa,b",HER,Atlantic herring,Clupea harengus,11038
GBS,1940,"IVa,b",HKE,European hake,Merluccius merluccius,581
GBS,1940,"IVa,b",INV,Aquatic invertebrates nei,Invertebrata,116
GBS,1940,"IVa,b",LEM,Lemon sole,Microstomus kitt,1519
GBS,1940,"IVa,b",LIN,Ling,Molva molva,348
GBS,1940,"IVa,b",MAC,Atlantic mackerel,Scomber scombrus,2168
GBS,1940,"IVa,b",MEG,Megrim,Lepidorhombus whiffiagonis,364
GBS,1940,"IVa,b",MON,Angler(=Monk),Lophius piscatorius,834
GBS,1940,"IVa,b",MUS,Blue mussel,Mytilus edulis,1762
GBS,1940,"IVa,b",PLE,European plaice,Pleuronectes platessa,2271
GBS,1940,"IVa,b",POK,Saithe(=Pollock),Pollachius virens,714
GBS,1940,"IVa,b",SCE,Great Atlantic scallop,Pecten maximus,1
GBS,1940,"IVa,b",SKA,Raja rays nei,Raja spp,875
GBS,1940,"IVa,b",SLX,Salmonoids nei,Salmonoidei,
GBS,1940,"IVa,b",SPR,European sprat,Sprattus sprattus,46
GBS,1940,"IVa,b",TUR,Turbot,Psetta maxima,57
GBS,1940,"IVa,b",USK,Tusk(=Cusk),Brosme brosme,31
GBS,1940,"IVa,b",WHG,Whiting,Merlangius merlangus,6115
GBS,1940,"IVa,b",WIT,Witch flounder,Glyptocephalus cynoglossus,132
GBS,1940,UNK,BLL,Brill,Scophthalmus rhombus,1
GBS,1940,UNK,CAA,Atlantic wolffish,Anarhichas lupus,2
GBS,1940,UNK,CLU,Clupeoids nei,Clupeoidei,
GBS,1940,UNK,COD,Atlantic cod,Gadus morhua,400
GBS,1940,UNK,COE,European conger,Conger conger,3
GBS,1940,UNK,DAB,Common dab,Limanda limanda,5
GBS,1940,UNK,FIN,Finfishes nei,Osteichthyes,79
GBS,1940,UNK,FLE,European flounder,Platichthys flesus,
GBS,1940,UNK,GUX,"Gurnards, searobins nei",Triglidae,19
GBS,1940,UNK,HAD,Haddock,Melanogrammus aeglefinus,688
GBS,1940,UNK,HAL,Atlantic halibut,Hippoglossus hippoglossus,54
GBS,1940,UNK,HER,Atlantic herring,Clupea harengus,2
GBS,1940,UNK,HKE,European hake,Merluccius merluccius,49
GBS,1940,UNK,INV,Aquatic invertebrates nei,Invertebrata,
